BinLocation,BuydownPrice,BuydownQuantity,CommissionAmount,CommissionMaximum,CommissionMode,CommissionPercentProfit,CommissionPercentSale,Description,FoodStampable,HQID,ItemNotDiscountable,LastReceived,LastUpdated,Notes,QuantityCommitted,SerialNumberCount,TareWeightPercent,ID,ItemLookupCode,DepartmentID,CategoryID,MessageID,Price,PriceA,PriceB,PriceC,SalePrice,SaleStartDate,SaleEndDate,QuantityDiscountID,TaxID,ItemType,Cost,Quantity,ReorderPoint,RestockLevel,TareWeight,SupplierID,TagAlongItem,TagAlongQuantity,ParentItem,ParentQuantity,BarcodeFormat,PriceLowerBound,PriceUpperBound,PictureName,LastSold,ExtendedDescription,SubDescription1,SubDescription2,SubDescription3,UnitOfMeasure,SubCategoryID,QuantityEntryNotAllowed,PriceMustBeEntered,BlockSalesReason,BlockSalesAfterDate,Weight,Taxable,DBTimeStamp,BlockSalesBeforeDate,LastCost,ReplacementCost,WebItem,BlockSalesType,BlockSalesScheduleID,SaleType,SaleScheduleID,Consignment,Inactive,LastCounted,DoNotOrder,MSRP,DateCreated,Content,UsuallyShip,NumberFormat,ItemCannotBeRet,ItemCannotBeSold,IsAutogenerated,IsGlobalvoucher,DeleteZeroBalanceEntry,TenderID
,0.00,0,0.00,0.00,1,0,0,MeltDown RTD 8oz FP,0,8467,0,NULL,2013-09-19 18:22:49.387,NULL,0,0,0,8467,610764712028,39,118,0,2.30,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.78,110,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F3E2,NULL,1.78,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-01-13 14:58:53.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,VPX BanG! RTD  BC,0,8516,0,NULL,2013-09-19 18:22:49.417,NULL,0,0,0,8516,610764840356,39,118,0,3.75,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,2.50,127,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F3E4,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-02-19 10:10:49.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,MeltDown RTDWaterMelon  8oz,0,8518,0,NULL,2013-09-19 18:22:49.430,NULL,0,0,0,8518,610764712080,39,118,0,2.30,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.78,137,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F3E5,NULL,1.78,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-02-20 16:21:41.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,MeltDown RTD 8oz PeachMango,0,8662,0,NULL,2013-09-19 18:22:49.490,NULL,0,0,0,8662,610764712059,39,118,0,2.30,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.78,57,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F3E8,NULL,1.78,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-05-29 09:59:23.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Redline RTD 8oz WatermelonKiwi,0,9162,0,NULL,2013-09-19 18:22:49.590,NULL,0,0,0,9162,610764372857,39,118,0,2.00,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.79,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F3EE,NULL,1.79,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-06-25 16:15:58.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Redline RTD 8oz Straw/Lemonade,0,9163,0,NULL,2013-09-19 18:22:49.603,NULL,0,0,0,9163,610764374356,39,118,0,2.00,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.79,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F3EF,NULL,1.79,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-06-25 16:16:27.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Colon Cleanse Orange12oz,0,8450,0,NULL,2013-09-19 18:22:50.863,,0,0,0,8450,083502234562,115,195,0,9.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,5.85,1,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F43E,NULL,5.85,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-12-15 15:22:21.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Super ColonCleanse Sport 300ct,0,8583,0,NULL,2013-09-19 18:22:50.897,,0,0,0,8583,083502888017,115,195,0,19.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,13.59,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F43F,NULL,13.59,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-04-07 17:31:20.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Super C Cleanse Digest 30ct,0,8758,0,NULL,2013-09-19 18:22:50.913,,0,0,0,8758,083502103486,115,195,0,10.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,6.75,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F440,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-08-06 13:17:34.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Colon Cleanse OJ nat.12oz,0,9571,0,NULL,2013-09-19 18:22:50.927,,0,0,0,9571,083502112358,115,195,0,9.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,5.85,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F441,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-06-28 10:29:12.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Super Colon Cleanse/360caps,0,9757,0,NULL,2013-09-19 18:22:50.940,,0,0,0,9757,083502087618,115,195,0,20.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,12.78,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F442,NULL,12.78,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-11-14 14:58:59.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Multi-Whey Pro 2 Lbs Strw,0,6274,0,NULL,2013-09-19 18:22:52.417,NULL,0,0,0,6274,075941000497,68,195,0,18.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,11.45,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F47E,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Creatine tirtrate FP 44svng,0,6284,0,NULL,2013-09-19 18:22:52.463,NULL,0,0,0,6284,675941000640,68,195,0,19.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,13.55,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F480,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carb Shuttle 120Caps,0,6285,0,NULL,2013-09-19 18:22:52.477,NULL,0,0,0,6285,675941000688,68,195,0,24.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,19.20,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F481,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Methyl 1-Test Xtreme 90Caps,0,6287,0,NULL,2013-09-19 18:22:52.507,NULL,0,0,0,6287,675941000701,68,195,0,39.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,33.65,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F482,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Methyl Extreme 90 Caps,0,6288,0,NULL,2013-09-19 18:22:52.520,NULL,0,0,0,6288,675941000763,68,195,0,35.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,29.65,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F483,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,IDS TestoFen 120caps ,0,6810,0,NULL,2013-09-19 18:22:52.563,NULL,0,0,0,6810,675941001166,68,195,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,24.55,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F486,NULL,24.55,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Super Whey Pro Van lact-F 1lb,0,6529,0,NULL,2013-09-19 18:22:54.017,NULL,0,0,0,6529,039442015877,16,51,0,12.99,0.00,0.00,0.00,11.99,2003-10-20 00:00:00.000,2003-11-30 00:00:00.000,0,0,0,8.30,3,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F4E2,NULL,0.00,0.00,0,0,0,1,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Animal Stack/2  21packs,0,6567,0,NULL,2013-09-19 18:22:54.033,NULL,0,0,0,6567,039442030238,16,56,0,33.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.00,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F4E3,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal Pak 88paks,0,8313,0,NULL,2013-09-19 18:22:54.063,,0,0,0,8313,039442030887,16,59,0,44.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,37.91,94,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F4E5,NULL,37.91,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-08-26 15:06:08.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Tone 'N Tighten 120caps,0,7194,0,NULL,2013-09-19 18:22:54.203,NULL,0,0,0,7194,039442046321,16,123,0,13.99,0.00,0.00,0.00,0.00,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,0,0,0,8.75,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,9.01,,,,,0,0,0,,NULL,0,1,0x000000000134F4ED,NULL,0.00,0.00,0,0,0,1,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Animal Nitro 44packs,0,6378,0,NULL,2013-09-19 18:22:54.310,NULL,0,0,0,6378,039442030351,16,195,0,38.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,32.17,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F4F4,NULL,23.37,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal FLEX 44 packs,0,7298,0,NULL,2013-09-19 18:22:54.323,,0,0,0,7298,039442030528,16,53,0,27.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,21.53,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F4F5,NULL,18.70,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal Omega 30 paks,0,8250,0,NULL,2013-09-19 18:22:54.420,,0,0,0,8250,039442030580,16,52,0,26.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,20.83,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F4F6,NULL,18.19,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-07-15 13:30:16.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal PUMP 30 packs,0,7287,0,NULL,2013-09-19 18:22:55.617,,0,0,0,7287,039442030542,16,53,0,35.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,29.75,188,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,27.96,,,,,0,0,0,,NULL,0,1,0x000000000134F53B,NULL,27.36,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal PM 30 packs,0,9038,0,NULL,2013-09-19 18:22:55.630,,0,0,0,9038,039442030559,16,53,0,28.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,23.07,4,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,21.66,,,,,0,0,0,,NULL,0,1,0x000000000134F53C,NULL,21.58,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-03-11 14:16:36.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal Rage 44 paks,0,9465,0,NULL,2013-09-19 18:22:55.650,,0,0,0,9465,039442030764,16,52,0,32.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,27.27,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,25.87,,,,,0,0,0,,NULL,0,1,0x000000000134F53D,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-03-21 14:47:27.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal Rage Orange 315grs,0,9466,0,NULL,2013-09-19 18:22:55.683,,0,0,0,9466,039442030757,16,52,0,30.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,24.47,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,23.07,,,,,0,0,0,,NULL,0,1,0x000000000134F53E,NULL,23.76,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-03-21 14:47:45.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Animal Rage 315grs Melon,0,9740,0,NULL,2013-09-19 18:22:55.703,,0,0,0,9740,039442030801,16,52,0,30.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,24.47,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,23.07,,,,,0,0,0,,NULL,0,1,0x000000000134F53F,NULL,23.76,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-10-25 13:48:27.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Carni Tech Cocktail 16 oz,0,9015,0,NULL,2013-09-19 18:22:55.970,,0,0,0,9015,039442051943,16,52,0,19.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,13.97,0,0,0,0,102,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F550,NULL,12.94,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-02-22 16:51:52.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carb Rite Bar ToastedCoco,0,8247,0,NULL,2013-09-19 18:22:56.297,NULL,0,0,0,8247,039442081025,16,195,0,2.00,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.99,407,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F562,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-07-10 15:35:02.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Lean Mass Matrix 2lbs Chocolat,0,6467,0,NULL,2013-09-19 18:23:12.307,,0,0,0,6467,750902301421,99,195,0,21.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,17.64,22,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134F880,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Source Of Life GOLD 180 Tabs,0,9697,0,NULL,2013-09-19 18:23:21.817,NULL,0,0,0,9697,097467307124,28,139,0,49.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,45.45,0,0,0,0,12,0,0,0,0,0,0.00,0.00,,NULL,42.18,,,,,0,0,0,,NULL,0,1,0x000000000134FA49,NULL,45.45,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-10-06 12:09:52.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,OmegaKrill 600mg 60 lscap,0,9889,0,NULL,2013-09-19 18:23:21.837,NULL,0,0,0,9889,097467039728,28,139,0,27.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.90,0,0,0,0,87,0,0,0,0,0,0.00,0.00,,NULL,21.48,,,,,0,0,0,,NULL,0,1,0x000000000134FA4A,NULL,19.90,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-02-14 18:00:19.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,VitaminWater XXX,0,7585,0,NULL,2013-09-19 18:23:30.140,NULL,0,0,0,7585,786162150004,101,195,0,1.40,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.96,1408,0,0,0,81,0,0,0,0,0,0.00,0.00,,NULL,Cran-Grapefruit (C+Yerba Mate),,,,,0,0,0,,NULL,0,1,0x000000000134FBB9,NULL,0.96,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-04-28 19:03:29.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Myoplex Bar Lite PB CrmlCrsp,0,6391,0,NULL,2013-09-19 18:23:30.463,NULL,0,0,0,6391,791083003407,13,195,0,1.89,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,0.91,4431,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FBC7,NULL,0.91,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Myoplex RTD CS 11 oz DarkChoc,0,6546,0,NULL,2013-09-19 18:23:30.487,NULL,0,0,0,6546,791083005401,13,42,0,2.00,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.40,2195,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FBC8,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Myoplex Bar CS ChcoBrownie,0,6900,0,NULL,2013-09-19 18:23:30.523,NULL,0,0,0,6900,791083006897,13,195,0,1.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.49,3312,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FBC9,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Colon Health 120tabs,0,6504,0,NULL,2013-09-19 18:23:40.263,NULL,0,0,0,6504,033984005419,3,195,0,7.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,5.75,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD84,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Vitamin B12 500 mcg 250tabs,0,6519,0,NULL,2013-09-19 18:23:40.283,NULL,0,0,0,6519,033984032217,3,195,0,12.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,9.20,2,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD85,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Vitamin E 400 IU DRY 250vc,0,6521,0,NULL,2013-09-19 18:23:40.303,,0,0,0,6521,033984034020,3,195,0,52.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,31.50,3,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD86,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Vitamin E 200 IU Mixed 250sg,0,6522,0,NULL,2013-09-19 18:23:40.323,NULL,0,0,0,6522,033984035027,3,195,0,19.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,14.50,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD87,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Tocotrienol Complex 60sg,0,6527,0,NULL,2013-09-19 18:23:40.343,,0,0,0,6527,033984027138,3,195,0,27.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,21.25,1,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD88,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Female Multiple 180 tabs,0,7474,0,NULL,2013-09-19 18:23:40.363,NULL,0,0,0,7474,033984010789,3,130,0,41.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,26.00,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD89,NULL,26.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-02-06 21:58:48.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Omega-3 700 /200sg,0,9437,0,NULL,2013-09-19 18:23:40.397,,0,0,0,9437,033984020542,3,195,0,49.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,32.50,2,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD8A,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-02-28 15:35:09.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Ultra Pure Protein SHAKE Choc,0,6163,0,NULL,2013-09-19 18:23:40.657,,0,0,0,6163,749826126272,11,28,0,2.50,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,1.55,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD96,NULL,1.55,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Ultra Pure Protein SHAKE Org,0,6165,0,NULL,2013-09-19 18:23:40.677,,0,0,0,6165,749826221038,11,28,0,2.50,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,1.55,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD97,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Ultra Pure Protein 11oz Capp,0,6173,0,NULL,2013-09-19 18:23:40.707,NULL,0,0,0,6173,749826221021,11,28,0,2.50,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,1.88,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x000000000134FD98,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
